"TIME","GEO","INDIC_IS","IND_TYPE","UNIT","Value","Flag and Footnotes"
"2004","Denmark","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","31",""
"2004","Denmark","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","26",""
"2004","Denmark","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","27",""
"2004","Denmark","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","29",""
"2004","Denmark","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","24",""
"2004","Denmark","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","24",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","32",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","43",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","51",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","44",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","34",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","38",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","30",""
"2004","Germany (until 1990 former territory of the FRG)","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","32",""
"2004","Estonia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Estonia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Estonia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Estonia","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Estonia","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Estonia","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Estonia","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Estonia","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Ireland","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","9",""
"2004","Ireland","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","21",""
"2004","Ireland","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","26",""
"2004","Ireland","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","37",""
"2004","Ireland","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2004","Ireland","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","7",""
"2004","Ireland","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","4",""
"2004","Ireland","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Greece","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Greece","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","47",""
"2004","Greece","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","41",""
"2004","Greece","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","48",""
"2004","Greece","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Greece","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","18",""
"2004","Greece","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","11",""
"2004","Greece","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Spain","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","9",""
"2004","Spain","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","12",""
"2004","Spain","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","20",""
"2004","Spain","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","14",""
"2004","Spain","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","8",""
"2004","Spain","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","6",""
"2004","Spain","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","5",""
"2004","Spain","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","9",""
"2004","France","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","France","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","France","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","France","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","France","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","France","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","France","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","France","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Croatia","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Italy","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Cyprus","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Cyprus","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","19",""
"2004","Cyprus","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","51",""
"2004","Cyprus","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","7",""
"2004","Cyprus","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Cyprus","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","11",""
"2004","Cyprus","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","18",""
"2004","Cyprus","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","21",""
"2004","Latvia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","15",""
"2004","Latvia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","11",""
"2004","Latvia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","17",""
"2004","Latvia","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","7",""
"2004","Latvia","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","7",""
"2004","Latvia","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","9",""
"2004","Latvia","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","12",""
"2004","Latvia","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","22",""
"2004","Lithuania","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Lithuania","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Lithuania","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Lithuania","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","22",""
"2004","Lithuania","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Lithuania","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Lithuania","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Lithuania","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","36",""
"2004","Luxembourg","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","52",""
"2004","Luxembourg","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","59",""
"2004","Luxembourg","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","62",""
"2004","Luxembourg","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","40",""
"2004","Luxembourg","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","23",""
"2004","Luxembourg","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","26",""
"2004","Luxembourg","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","16",""
"2004","Luxembourg","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","24",""
"2004","Hungary","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Hungary","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Hungary","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Hungary","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Hungary","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Hungary","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Hungary","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Hungary","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Malta","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Netherlands","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Netherlands","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Netherlands","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Netherlands","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","24",""
"2004","Netherlands","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Netherlands","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Netherlands","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Netherlands","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","25",""
"2004","Austria","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","39",""
"2004","Austria","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","35",""
"2004","Austria","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","54",""
"2004","Austria","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","48",""
"2004","Austria","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","25",""
"2004","Austria","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","32",""
"2004","Austria","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","19",""
"2004","Austria","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","26",""
"2004","Poland","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","33",""
"2004","Poland","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","47",""
"2004","Poland","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","57",""
"2004","Poland","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","48",""
"2004","Poland","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","42",""
"2004","Poland","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","23",""
"2004","Poland","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","17",""
"2004","Poland","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","35",""
"2004","Portugal","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Portugal","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","38",""
"2004","Portugal","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","48",""
"2004","Portugal","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year","37",""
"2004","Portugal","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Portugal","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Portugal","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Portugal","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Romania","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Romania","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Romania","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Romania","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Romania","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Romania","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Romania","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Romania","Online purchases: clothes, sports goods","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":",""
"2004","Slovenia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Slovenia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Slovenia","Online purchases: books/magazines/newspapers/e-learning material","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Slovenia","Online purchases: books/magazines/newspapers/e-learning material","Students","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Slovenia","Online purchases: clothes, sports goods","Individuals with no or low formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Slovenia","Online purchases: clothes, sports goods","Individuals with medium formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
"2004","Slovenia","Online purchases: clothes, sports goods","Individuals with high formal education","Percentage of individuals who ordered goods or services, over the internet, for private use, in the last year",":","u"
